19.152065	0.014
19.290850	0.014
19.430639	0.014
19.571442	0.014
19.713264	0.014
19.856115	0.014
20.000000	0.014
20.144928	0.014
20.290907	0.014
20.437943	0.014
20.586044	0.014
20.735220	0.014
20.885475	0.014
21.036821	0.014
21.189262	0.015
21.342808	0.015
21.497467	0.015
21.653246	0.015
21.810154	0.013
21.968201	0.011
22.127390	0.010
22.287735	0.011
22.449242	0.011
22.611917	0.011
22.775772	0.011
22.940815	0.011
23.107054	0.011
23.274498	0.011
23.443153	0.011
23.613033	0.011
23.784142	0.011
23.956491	0.011
24.130091	0.011
24.304947	0.011
24.481071	0.012
24.658470	0.012
24.837156	0.012
25.017136	0.012
25.198421	0.012
25.381020	0.012
25.564941	0.012
25.750195	0.013
25.936790	0.013
26.124741	0.013
26.314051	0.013
26.504732	0.013
26.696796	0.014
26.890253	0.014
27.085112	0.014
27.281382	0.014
27.479073	0.014
27.678198	0.015
27.878765	0.015
28.080786	0.015
28.284271	0.015
28.489231	0.016
28.695675	0.016
28.903616	0.016
29.113064	0.017
29.324028	0.017
29.536524	0.017
29.750557	0.017
29.966141	0.018
30.183289	0.018
30.402010	0.018
30.622314	0.019
30.844217	0.019
31.067726	0.019
31.292856	0.020
31.519617	0.020
31.748020	0.020
31.978081	0.021
32.209808	0.021
32.443211	0.021
32.678310	0.022
32.915108	0.022
33.153625	0.022
33.393871	0.022
33.635857	0.023
33.879597	0.024
34.125103	0.024
34.372387	0.024
34.621464	0.025
34.872345	0.025
35.125042	0.025
35.379574	0.026
35.635948	0.026
35.894180	0.026
36.154285	0.027
36.416275	0.027
36.680161	0.027
36.945961	0.028
37.213688	0.029
37.483353	0.029
37.754974	0.029
38.028561	0.030
38.304131	0.030
38.581699	0.031
38.861279	0.031
39.142883	0.031
39.426529	0.032
39.712231	0.032
40.000000	0.033
40.289856	0.033
40.581814	0.033
40.875885	0.034
41.172089	0.035
41.470440	0.035
41.770950	0.035
42.073643	0.036
42.378525	0.036
42.685616	0.037
42.994934	0.037
43.306492	0.038
43.620308	0.038
43.936401	0.038
44.254780	0.039
44.575470	0.040
44.898483	0.040
45.223835	0.041
45.551544	0.041
45.881630	0.042
46.214108	0.042
46.548996	0.042
46.886307	0.043
47.226067	0.043
47.568283	0.044
47.912983	0.044
48.260181	0.045
48.609894	0.046
48.962143	0.046
49.316940	0.047
49.674313	0.047
50.034271	0.048
50.396843	0.048
50.762039	0.049
51.129883	0.049
51.500389	0.050
51.873581	0.050
52.249481	0.051
52.628101	0.051
53.009464	0.051
53.393593	0.052
53.780506	0.052
54.170223	0.053
54.562763	0.053
54.958145	0.054
55.356396	0.054
55.757530	0.055
56.161572	0.056
56.568542	0.056
56.978462	0.057
57.391350	0.057
57.807232	0.058
58.226128	0.058
58.648056	0.059
59.073048	0.060
59.501114	0.060
59.932281	0.061
60.366577	0.061
60.804020	0.062
61.244629	0.063
61.688435	0.063
62.135452	0.064
62.585712	0.064
63.039234	0.065
63.496040	0.066
63.956161	0.067
64.419617	0.067
64.886421	0.068
65.356621	0.069
65.830215	0.069
66.307251	0.070
66.787743	0.071
67.271713	0.071
67.759193	0.072
68.250206	0.073
68.744774	0.073
69.242928	0.074
69.744690	0.075
70.250084	0.075
70.759148	0.076
71.271896	0.077
71.788361	0.078
72.308571	0.079
72.832550	0.079
73.360321	0.080
73.891922	0.081
74.427376	0.082
74.966705	0.083
75.509949	0.084
76.057121	0.085
76.608261	0.086
77.163399	0.087
77.722557	0.088
78.285767	0.089
78.853058	0.090
79.424461	0.091
80.000000	0.092
80.579712	0.093
81.163628	0.094
81.751770	0.095
82.344177	0.096
82.940880	0.098
83.541901	0.099
84.147285	0.100
84.757050	0.102
85.371231	0.103
85.989868	0.104
86.612984	0.106
87.240616	0.107
87.872803	0.109
88.509560	0.110
89.150940	0.112
89.796967	0.113
90.447670	0.115
91.103088	0.116
91.763260	0.118
92.428215	0.120
93.097992	0.121
93.772614	0.123
94.452133	0.125
95.136566	0.127
95.825966	0.128
96.520363	0.130
97.219788	0.132
97.924286	0.134
98.633881	0.135
99.348625	0.137
100.068542	0.139
100.793686	0.140
101.524078	0.142
102.259766	0.144
103.000778	0.145
103.747162	0.147
104.498962	0.149
105.256203	0.150
106.018929	0.152
106.787186	0.153
107.561012	0.155
108.340446	0.157
109.125526	0.158
109.916290	0.160
110.712791	0.161
111.515060	0.163
112.323143	0.164
113.137085	0.166
113.956924	0.168
114.782700	0.169
115.614464	0.171
116.452255	0.173
117.296112	0.174
118.146095	0.176
119.002228	0.178
119.864563	0.180
120.733154	0.182
121.608040	0.184
122.489258	0.186
123.376869	0.189
124.270905	0.191
125.171425	0.193
126.078468	0.196
126.992081	0.198
127.912323	0.201
128.839233	0.204
129.772842	0.207
130.713242	0.210
131.660431	0.213
132.614502	0.216
133.575485	0.219
134.543427	0.222
135.518387	0.225
136.500412	0.229
137.489548	0.232
138.485855	0.236
139.489380	0.239
140.500168	0.243
141.518295	0.247
142.543793	0.250
143.576721	0.254
144.617142	0.258
145.665100	0.262
146.720642	0.266
147.783844	0.270
148.854752	0.274
149.933411	0.278
151.019897	0.282
152.114243	0.286
153.216522	0.290
154.326797	0.294
