19.250000	-0.000
19.500000	-0.000
19.750000	-0.000
20.000000	-0.000
20.299999	0.000
20.600000	0.000
20.900000	0.000
21.200001	0.000
21.400000	0.000
21.799999	-0.001
22.000000	-0.003
22.400000	-0.003
22.700001	-0.003
23.000000	-0.003
23.299999	-0.003
23.600000	-0.003
24.000000	-0.003
24.299999	-0.003
24.700001	-0.002
25.000000	-0.002
25.400000	-0.002
25.799999	-0.001
26.200001	-0.001
26.500000	-0.001
26.900000	-0.000
27.200001	0.000
27.600000	0.000
28.000000	0.001
28.500000	0.002
29.000000	0.002
29.500000	0.003
30.000000	0.004
30.400000	0.004
30.700001	0.005
31.100000	0.005
31.500000	0.006
32.000000	0.007
32.500000	0.007
33.000000	0.008
33.500000	0.009
34.000000	0.010
34.500000	0.010
35.000000	0.011
35.500000	0.012
36.000000	0.013
36.500000	0.013
37.000000	0.014
37.500000	0.015
38.200001	0.016
38.700001	0.017
39.500000	0.018
40.000000	0.019
40.599998	0.019
41.200001	0.020
41.799999	0.021
42.500000	0.022
43.099998	0.023
43.700001	0.024
44.400002	0.025
45.000000	0.026
45.500000	0.027
46.200001	0.028
46.799999	0.029
47.500000	0.030
48.200001	0.031
48.700001	0.032
49.400002	0.033
50.000000	0.033
50.799999	0.034
51.500000	0.035
52.200001	0.036
53.000000	0.037
53.799999	0.038
54.500000	0.039
55.200001	0.040
56.000000	0.041
57.000000	0.043
58.000000	0.044
59.000000	0.045
60.000000	0.047
60.799999	0.048
61.500000	0.049
62.200001	0.050
63.000000	0.051
64.000000	0.053
65.000000	0.054
66.000000	0.055
67.000000	0.057
68.000000	0.058
69.000000	0.060
70.000000	0.061
71.000000	0.063
72.000000	0.064
73.000000	0.066
74.000000	0.067
75.000000	0.069
76.199997	0.071
77.500000	0.074
78.800003	0.076
80.000000	0.078
81.199997	0.080
82.500000	0.083
83.800003	0.086
85.000000	0.088
86.199997	0.091
87.500000	0.094
88.500000	0.096
90.000000	0.100
91.199997	0.103
92.500000	0.106
93.800003	0.109
95.000000	0.112
96.199997	0.115
97.500000	0.119
98.800003	0.122
100.000000	0.125
101.500000	0.128
103.000000	0.131
104.400002	0.135
106.000000	0.138
107.500000	0.141
109.000000	0.144
110.599998	0.147
112.000000	0.150
113.800003	0.154
115.000000	0.156
117.199997	0.160
118.000000	0.162
120.599998	0.168
122.000000	0.171
124.099998	0.177
125.000000	0.179
126.500000	0.183
128.000000	0.188
131.500000	0.199
132.000000	0.200
134.000000	0.207
136.000000	0.213
138.000000	0.220
140.000000	0.227
143.000000	0.238
145.000000	0.246
147.500000	0.255
150.000000	0.264
152.500000	0.274
155.000000	0.283
157.500000	0.292
160.000000	0.302
162.500000	0.311
165.000000	0.321
167.500000	0.331
170.000000	0.341
172.500000	0.351
175.000000	0.361
177.500000	0.371
180.000000	0.381
182.500000	0.392
185.000000	0.402
187.500000	0.413
190.000000	0.424
192.500000	0.435
195.000000	0.446
197.500000	0.456
200.000000	0.468
203.000000	0.481
206.000000	0.495
209.000000	0.508
212.000000	0.522
214.000000	0.532
218.000000	0.551
220.000000	0.561
224.000000	0.580
227.000000	0.595
230.000000	0.611
233.000000	0.626
236.000000	0.641
240.000000	0.662
243.000000	0.678
247.000000	0.699
250.000000	0.714
254.000000	0.736
258.000000	0.757
262.000000	0.779
265.000000	0.795
269.000000	0.817
272.000000	0.834
276.000000	0.856
280.000000	0.879
285.000000	0.907
290.000000	0.937
295.000000	0.966
300.000000	0.996
304.000000	1.021
307.000000	1.039
311.000000	1.064
315.000000	1.089
320.000000	1.120
325.000000	1.152
330.000000	1.183
335.000000	1.215
340.000000	1.247
345.000000	1.279
350.000000	1.311
355.000000	1.344
360.000000	1.376
365.000000	1.408
370.000000	1.441
375.000000	1.473
382.000000	1.519
387.000000	1.552
395.000000	1.605
400.000000	1.638
406.000000	1.678
412.000000	1.718
418.000000	1.757
425.000000	1.804
431.000000	1.843
437.000000	1.883
444.000000	1.929
450.000000	1.969
455.000000	2.001
462.000000	2.046
468.000000	2.085
475.000000	2.129
482.000000	2.172
487.000000	2.203
494.000000	2.246
500.000000	2.283
508.000000	2.334
515.000000	2.376
522.000000	2.417
530.000000	2.462
538.000000	2.506
545.000000	2.544
552.000000	2.580
560.000000	2.621
570.000000	2.670
580.000000	2.716
590.000000	2.760
600.000000	2.802
608.000000	2.834
615.000000	2.860
622.000000	2.885
630.000000	2.913
640.000000	2.945
650.000000	2.974
660.000000	3.001
670.000000	3.026
680.000000	3.049
690.000000	3.069
700.000000	3.087
710.000000	3.103
720.000000	3.117
730.000000	3.129
740.000000	3.139
750.000000	3.147
762.000000	3.155
775.000000	3.161
788.000000	3.166
800.000000	3.168
812.000000	3.169
825.000000	3.169
838.000000	3.164
850.000000	3.157
862.000000	3.149
875.000000	3.141
885.000000	3.135
900.000000	3.130
912.000000	3.127
925.000000	3.126
938.000000	3.127
950.000000	3.130
962.000000	3.137
975.000000	3.147
988.000000	3.163
1000.000000	3.181
1015.000000	3.211
1030.000000	3.248
1044.000000	3.290
1060.000000	3.346
1075.000000	3.408
1090.000000	3.478
1106.000000	3.561
1120.000000	3.641
1138.000000	3.753
1150.000000	3.833
1172.000000	3.990
1180.000000	4.050
1206.000000	4.253
1220.000000	4.367
1241.000000	4.542
1250.000000	4.618
1265.000000	4.747
1280.000000	4.876
1315.000000	5.179
1320.000000	5.222
1340.000000	5.393
1360.000000	5.563
1380.000000	5.730
1400.000000	5.894
1430.000000	6.135
1450.000000	6.292
1475.000000	6.484
1500.000000	6.673
1525.000000	6.859
1550.000000	7.043
1575.000000	7.227
1600.000000	7.411
1625.000000	7.596
1650.000000	7.783
1675.000000	7.973
1700.000000	8.167
1725.000000	8.364
1750.000000	8.565
1775.000000	8.770
1800.000000	8.978
1825.000000	9.188
1850.000000	9.401
1875.000000	9.616
1900.000000	9.831
1925.000000	10.047
1950.000000	10.262
1975.000000	10.475
2000.000000	10.687
2030.000000	10.938
2060.000000	11.184
2090.000000	11.427
2120.000000	11.664
2140.000000	11.820
2180.000000	12.124
2200.000000	12.273
